Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
89.0,Jordan Poole,25.0,WAS,SG,52.0,52.0,1626.0,16.2,0.58,0.574,0.268,1.7,9.2,5.4,25.6,2.2,1.4,15.1,28.9,0.7,0.7,1.4,0.042,1.6,-1.5,0.1,0.9,
90.0,CJ McCollum,33.0,NOP,PG,49.0,49.0,1615.0,16.0,0.556,0.455,0.176,2.3,10.1,6.1,19.4,1.0,1.4,8.6,26.9,1.5,0.1,1.6,0.046,1.5,-2.7,-1.2,0.3,
91.0,Rui Hachimura,26.0,LAL,PF,50.0,50.0,1605.0,13.7,0.612,0.41,0.196,5.3,12.8,9.1,6.7,1.2,1.4,7.5,16.1,2.4,1.4,3.8,0.114,-0.3,-0.6,-0.8,0.5,
92.0,Jalen Duren,21.0,DET,C,62.0,62.0,1604.0,21.1,0.711,0.0,0.432,15.0,29.0,22.1,14.3,1.4,4.3,18.7,15.9,4.4,2.8,7.2,0.215,1.2,1.6,2.9,2.0,
93.0,Spencer Dinwiddie,31.0,DAL,PG,63.0,20.0,1596.0,12.1,0.542,0.498,0.357,0.8,8.9,4.9,19.8,1.6,0.8,11.2,17.5,1.5,1.0,2.5,0.075,-1.5,-0.5,-2.0,0.0,
94.0,Amir Coffey,27.0,LAC,SG,62.0,13.0,1594.0,11.1,0.619,0.487,0.261,2.1,8.2,5.1,6.0,1.0,0.4,7.6,15.0,2.2,1.4,3.6,0.108,-1.7,-0.4,-2.1,0.0,
95.0,Gradey Dick,21.0,TOR,SG,54.0,54.0,1587.0,11.0,0.543,0.504,0.24,3.0,10.4,6.7,9.0,1.5,0.6,10.4,21.2,0.3,0.9,1.2,0.035,-1.8,-1.5,-3.3,-0.5,
96.0,Miles Bridges,26.0,CHO,PF,49.0,49.0,1586.0,18.1,0.545,0.401,0.234,3.8,22.7,12.9,20.7,1.2,2.0,10.0,27.8,1.4,1.7,3.0,0.092,2.5,-0.3,2.2,1.7,
97.0,Russell Westbrook,36.0,DEN,PG,57.0,29.0,1575.0,14.8,0.539,0.346,0.28,6.1,13.5,10.0,28.4,2.4,1.6,20.4,22.8,0.4,1.6,2.0,0.062,-0.4,0.1,-0.3,0.7,
98.0,Klay Thompson,34.0,DAL,SF,57.0,57.0,1566.0,13.3,0.556,0.638,0.077,2.7,11.1,6.9,10.8,1.4,1.5,9.4,22.2,0.6,1.1,1.7,0.052,1.1,-1.3,-0.3,0.7,
99.0,Guerschon Yabusele,29.0,PHI,C,59.0,32.0,1559.0,14.5,0.622,0.496,0.231,7.7,16.3,11.8,11.1,1.5,1.4,12.9,16.1,2.4,0.9,3.4,0.103,0.1,-1.0,-0.9,0.4,
100.0,Stephon Castle,20.0,SAS,PG,61.0,29.0,1551.0,12.9,0.517,0.344,0.315,4.2,8.9,6.6,20.5,1.7,0.8,12.7,25.1,-0.2,0.8,0.6,0.019,-2.0,-1.7,-3.7,-0.7,
101.0,Andrew Wiggins,29.0,2TM,SF,50.0,50.0,1536.0,16.0,0.561,0.421,0.318,5.1,10.9,8.0,12.2,1.5,2.5,8.5,23.7,1.8,1.7,3.4,0.107,1.2,-0.5,0.8,1.1,
101.0,Andrew Wiggins,29.0,GSW,SF,43.0,43.0,1296.0,16.4,0.566,0.422,0.304,5.2,11.1,8.1,12.0,1.5,2.4,7.7,23.3,1.8,1.4,3.2,0.119,1.5,-0.5,1.0,1.0,
101.0,Andrew Wiggins,29.0,MIA,SF,7.0,7.0,240.0,13.9,0.533,0.417,0.398,4.6,9.9,7.3,13.6,1.5,2.8,12.3,25.5,0.0,0.2,0.2,0.044,-0.3,-0.2,-0.5,0.1,
102.0,Victor Wembanyama,21.0,SAS,C,46.0,46.0,1527.0,24.2,0.594,0.47,0.221,5.7,29.2,17.6,18.4,1.6,10.1,13.7,30.4,1.1,2.8,3.9,0.123,3.6,2.8,6.4,3.2,
103.0,Jerami Grant,30.0,POR,PF,47.0,47.0,1524.0,11.0,0.523,0.516,0.289,1.8,9.9,5.8,9.5,1.3,2.8,9.1,19.6,0.5,1.0,1.6,0.049,-1.3,-0.4,-1.7,0.1,
104.0,Norman Powell,31.0,LAC,SG,46.0,46.0,1520.0,19.4,0.631,0.463,0.29,1.3,10.6,5.9,11.2,1.9,0.5,9.7,27.4,2.8,1.8,4.6,0.144,3.0,-0.1,2.9,1.9,
105.0,Scoot Henderson,20.0,POR,PG,57.0,9.0,1515.0,13.4,0.552,0.426,0.315,2.8,9.6,6.2,28.8,2.1,0.8,18.6,22.3,0.7,1.1,1.8,0.058,-0.9,-0.6,-1.5,0.2,
106.0,P.J. Washington,26.0,DAL,PF,47.0,46.0,1515.0,13.7,0.537,0.363,0.275,5.4,21.5,13.5,10.2,1.8,2.8,12.6,19.8,0.2,1.9,2.1,0.068,-1.2,0.5,-0.8,0.5,
107.0,Franz Wagner,23.0,ORL,SF,45.0,45.0,1513.0,21.0,0.563,0.306,0.28,3.2,16.6,9.5,27.2,2.0,1.2,9.3,31.3,2.2,2.2,4.4,0.141,3.3,0.5,3.8,2.2,
108.0,Corey Kispert,25.0,WAS,SF,57.0,0.0,1510.0,11.0,0.585,0.581,0.152,2.4,9.4,5.9,9.5,0.8,0.8,9.8,17.4,1.0,0.1,1.0,0.033,-1.5,-2.3,-3.7,-0.7,
109.0,Kyshawn George,21.0,WAS,SG,56.0,26.0,1510.0,7.8,0.489,0.669,0.167,2.9,13.4,8.1,12.7,1.6,2.5,15.1,15.5,-1.1,0.8,-0.3,-0.009,-4.3,-0.6,-4.9,-1.1,
110.0,Jakob Poeltl,29.0,TOR,C,50.0,49.0,1509.0,19.6,0.63,0.004,0.265,12.0,23.5,17.7,14.6,1.9,3.8,14.2,18.4,2.8,2.0,4.8,0.151,0.6,1.1,1.6,1.4,
111.0,Terry Rozier,30.0,MIA,PG,55.0,23.0,1508.0,11.0,0.512,0.479,0.177,2.8,12.5,7.7,15.0,1.1,0.9,10.4,20.6,-0.2,1.3,1.1,0.034,-2.3,-1.1,-3.4,-0.5,
112.0,Onyeka Okongwu,24.0,ATL,C,57.0,23.0,1506.0,19.5,0.631,0.182,0.329,11.9,23.0,17.3,12.0,1.5,3.3,9.8,17.2,3.7,1.7,5.4,0.171,1.2,0.3,1.5,1.3,
113.0,Cason Wallace,21.0,OKC,SG,55.0,36.0,1499.0,11.5,0.539,0.453,0.068,4.0,9.2,6.7,11.1,3.0,1.9,9.6,12.4,1.2,2.8,4.0,0.128,-2.1,2.5,0.4,0.9,
114.0,Cameron Johnson,28.0,BRK,PF,47.0,47.0,1493.0,18.1,0.637,0.564,0.296,3.0,12.2,7.4,16.1,1.4,1.4,10.0,22.8,3.3,1.0,4.3,0.138,3.6,-0.6,3.0,1.9,
115.0,Buddy Hield,32.0,GSW,SG,64.0,22.0,1490.0,11.7,0.547,0.687,0.078,2.6,12.7,7.5,10.4,1.8,1.3,10.4,20.8,0.1,1.7,1.8,0.058,-1.1,-0.5,-1.6,0.1,
116.0,Quentin Grimes,24.0,2TM,SG,60.0,22.0,1490.0,14.6,0.603,0.532,0.227,3.4,14.7,9.1,14.6,1.6,1.1,12.7,19.4,1.7,1.1,2.8,0.092,0.7,-0.5,0.1,0.8,
116.0,Quentin Grimes,24.0,DAL,SG,47.0,12.0,1070.0,13.4,0.599,0.551,0.222,3.1,14.8,9.0,13.3,1.4,0.8,13.2,18.5,1.0,0.8,1.9,0.084,0.1,-0.4,-0.3,0.5,
116.0,Quentin Grimes,24.0,PHI,SG,13.0,10.0,420.0,17.8,0.612,0.491,0.24,4.2,14.6,9.1,18.1,1.9,1.7,11.5,21.8,0.7,0.3,1.0,0.112,2.1,-0.9,1.2,0.3,
117.0,Nic Claxton,25.0,BRK,C,55.0,47.0,1483.0,16.2,0.551,0.034,0.282,9.1,23.1,15.8,13.4,1.8,5.6,11.9,16.8,1.2,2.0,3.2,0.105,-1.3,1.5,0.3,0.8,
118.0,Duncan Robinson,30.0,MIA,SF,60.0,30.0,1474.0,11.8,0.585,0.719,0.08,1.1,9.6,5.4,16.5,1.1,0.3,11.2,19.4,0.9,1.1,2.0,0.067,-0.9,-1.0,-2.0,0.0,
119.0,Davion Mitchell,26.0,2TM,PG,56.0,34.0,1472.0,8.9,0.557,0.47,0.152,1.7,6.6,4.1,24.3,1.5,0.7,21.5,12.9,0.6,0.8,1.3,0.044,-3.3,-0.3,-3.6,-0.6,
119.0,Davion Mitchell,26.0,TOR,PG,44.0,22.0,1080.0,8.0,0.536,0.48,0.152,1.6,7.1,4.3,24.8,1.4,0.7,23.1,13.2,0.1,0.5,0.5,0.023,-3.8,-0.5,-4.3,-0.6,
119.0,Davion Mitchell,26.0,MIA,PG,12.0,12.0,392.0,11.3,0.619,0.44,0.155,2.0,5.2,3.6,22.8,1.7,0.7,16.7,12.2,0.5,0.3,0.8,0.101,-1.8,0.3,-1.5,0.0,
120.0,Anthony Davis,31.0,2TM,PF,43.0,43.0,1471.0,27.4,0.602,0.124,0.421,9.7,29.0,19.7,17.6,1.8,5.9,9.3,30.3,3.9,2.8,6.7,0.218,4.7,1.5,6.3,3.1,
120.0,Anthony Davis,31.0,LAL,C,42.0,42.0,1440.0,27.2,0.601,0.124,0.423,9.6,28.7,19.5,17.1,1.8,5.9,9.4,30.3,3.7,2.7,6.4,0.214,4.5,1.5,6.0,2.9,
120.0,Anthony Davis,31.0,DAL,PF,1.0,1.0,31.0,38.6,0.63,0.111,0.333,14.2,41.1,27.9,41.3,0.0,8.3,4.6,29.9,0.2,0.1,0.2,0.38,15.1,4.4,19.5,0.2,
121.0,Royce O'Neale,31.0,PHO,SF,58.0,18.0,1470.0,13.1,0.597,0.751,0.058,3.6,17.0,10.6,11.7,1.9,1.7,9.8,15.4,1.5,1.1,2.5,0.083,0.5,-0.1,0.4,0.9,
122.0,Bradley Beal,31.0,PHO,SG,45.0,30.0,1470.0,15.5,0.603,0.366,0.196,2.6,9.1,6.0,17.8,1.6,1.6,11.9,22.3,1.7,0.5,2.2,0.073,0.2,-1.2,-1.0,0.3,
123.0,Derrick Jones Jr.,27.0,LAC,SF,59.0,51.0,1465.0,13.6,0.604,0.351,0.178,5.8,10.0,7.9,4.9,2.2,1.4,9.4,16.7,1.6,1.9,3.5,0.115,-1.2,0.7,-0.5,0.6,
124.0,Anthony Black,21.0,ORL,PG,61.0,9.0,1462.0,10.9,0.514,0.308,0.356,2.8,10.8,6.5,19.9,2.2,2.2,16.9,19.2,-0.6,2.1,1.5,0.05,-3.6,0.9,-2.7,-0.3,
125.0,Walker Kessler,23.0,UTA,C,48.0,48.0,1461.0,21.1,0.711,0.018,0.399,16.9,27.0,22.0,7.8,1.0,7.5,15.7,13.3,3.6,1.6,5.2,0.172,1.8,0.7,2.5,1.6,
126.0,Ochai Agbaji,24.0,TOR,SG,54.0,38.0,1457.0,11.9,0.606,0.477,0.099,3.5,11.5,7.4,7.8,1.5,1.8,8.6,14.1,1.5,1.0,2.4,0.08,-0.7,0.1,-0.6,0.5,
127.0,Julian Champagnie,23.0,SAS,SF,62.0,26.0,1450.0,12.2,0.576,0.73,0.128,3.8,13.5,8.7,7.6,1.6,1.6,9.6,16.9,0.9,1.0,1.9,0.063,-0.4,-0.7,-1.2,0.3,
128.0,Keon Johnson,22.0,BRK,SG,61.0,39.0,1450.0,9.9,0.479,0.512,0.166,4.0,14.1,8.8,13.2,2.2,1.6,11.0,21.5,-1.2,1.4,0.2,0.008,-3.6,-0.2,-3.8,-0.7,
129.0,Jrue Holiday,34.0,BOS,PG,48.0,48.0,1448.0,12.6,0.562,0.554,0.139,4.0,11.3,7.7,16.4,1.6,1.3,12.6,15.8,1.7,1.7,3.4,0.112,-0.8,0.7,-0.1,0.7,
130.0,Aaron Wiggins,26.0,OKC,SG,64.0,20.0,1444.0,16.4,0.608,0.465,0.109,5.3,12.5,9.0,10.2,1.7,1.2,8.5,19.7,2.5,2.3,4.8,0.158,1.7,-0.1,1.6,1.3,
131.0,Draymond Green,34.0,GSW,PF,50.0,48.0,1442.0,12.9,0.537,0.455,0.324,4.1,19.2,11.4,27.4,2.2,3.3,22.4,15.7,0.6,2.3,2.9,0.097,-1.8,2.6,0.9,1.0,
132.0,Devin Vassell,24.0,SAS,SG,47.0,36.0,1433.0,13.5,0.537,0.464,0.139,1.9,10.7,6.4,14.0,2.0,1.5,8.9,22.4,0.2,1.0,1.2,0.04,-0.9,-0.9,-1.8,0.1,
133.0,Tristan Da Silva,23.0,ORL,SF,61.0,35.0,1424.0,10.3,0.536,0.506,0.143,5.0,12.8,8.7,10.4,1.0,1.0,10.2,15.0,0.7,1.6,2.3,0.076,-2.0,-0.4,-2.4,-0.2,
134.0,Keon Ellis,25.0,SAC,SG,61.0,14.0,1411.0,13.7,0.65,0.687,0.182,3.7,8.6,6.2,7.3,3.1,3.4,11.4,13.0,2.0,1.8,3.7,0.127,0.1,2.0,2.1,1.4,
135.0,Gary Trent Jr.,26.0,MIL,SG,56.0,7.0,1398.0,11.3,0.589,0.639,0.12,1.3,8.6,5.1,6.3,1.9,0.2,6.7,16.6,1.1,1.3,2.4,0.082,-1.7,-0.2,-1.9,0.0,
136.0,Ayo Dosunmu,25.0,CHI,SG,46.0,26.0,1394.0,12.8,0.585,0.421,0.176,2.0,10.0,6.0,20.6,1.4,1.1,12.5,16.6,1.6,0.7,2.3,0.081,-1.5,-0.5,-2.0,0.0,
137.0,Keldon Johnson,25.0,SAS,SF,59.0,0.0,1393.0,14.6,0.57,0.371,0.258,6.0,14.3,10.2,9.5,1.1,0.8,8.2,21.0,1.5,0.7,2.2,0.077,-0.4,-1.7,-2.0,0.0,
138.0,Mike Conley,37.0,MIN,PG,56.0,50.0,1390.0,13.4,0.566,0.675,0.196,2.2,9.4,5.8,24.7,2.3,0.7,12.6,14.6,2.3,1.7,4.0,0.139,-0.1,1.3,1.2,1.1,
139.0,Zaccharie Risacher,19.0,ATL,SF,57.0,55.0,1385.0,11.3,0.532,0.427,0.206,5.4,10.6,7.9,7.2,1.5,1.9,10.0,20.2,0.1,0.9,0.9,0.033,-2.3,-1.6,-3.9,-0.7,
140.0,Isaiah Collier,20.0,UTA,PG,56.0,31.0,1382.0,8.5,0.471,0.314,0.245,1.8,12.0,6.9,35.0,1.7,0.8,27.1,18.5,-1.4,0.5,-1.0,-0.034,-4.4,-1.6,-6.0,-1.4,
141.0,Lauri Markkanen,27.0,UTA,PF,43.0,43.0,1379.0,16.1,0.574,0.564,0.278,5.7,15.0,10.4,7.6,1.2,1.1,7.5,23.7,2.1,0.4,2.5,0.088,2.1,-2.0,0.1,0.7,
142.0,Collin Sexton,26.0,UTA,SG,49.0,47.0,1374.0,16.5,0.595,0.334,0.295,4.0,6.8,5.4,23.7,1.2,0.3,14.2,26.5,2.1,0.0,2.1,0.075,1.8,-2.4,-0.6,0.5,
143.0,Kris Dunn,30.0,LAC,PG,57.0,41.0,1365.0,11.4,0.51,0.51,0.048,3.9,12.7,8.3,17.3,3.7,1.6,14.9,12.8,0.4,2.5,2.9,0.101,-3.0,3.5,0.5,0.9,
144.0,De'Andre Hunter,27.0,2TM,SF,49.0,7.0,1363.0,16.1,0.628,0.507,0.368,2.7,13.1,7.8,7.7,1.2,0.6,8.9,23.0,2.5,0.9,3.4,0.12,1.4,-1.1,0.3,0.8,
144.0,De'Andre Hunter,27.0,ATL,SF,37.0,4.0,1064.0,15.8,0.616,0.502,0.358,2.7,12.4,7.4,7.9,1.4,0.4,9.4,24.1,1.6,0.6,2.2,0.1,0.9,-1.4,-0.6,0.4,
144.0,De'Andre Hunter,27.0,CLE,SF,12.0,3.0,299.0,17.0,0.682,0.528,0.415,3.0,15.5,9.4,6.7,0.5,1.2,6.7,19.1,0.9,0.3,1.2,0.19,3.2,0.0,3.2,0.4,
145.0,Haywood Highsmith,28.0,MIA,SF,56.0,39.0,1362.0,10.3,0.605,0.588,0.124,3.9,10.3,7.1,8.0,1.9,2.3,11.3,11.3,1.1,1.5,2.6,0.093,-2.5,0.9,-1.6,0.1,
146.0,Al Horford,38.0,BOS,C,50.0,34.0,1362.0,12.0,0.556,0.681,0.078,4.6,18.4,11.5,9.3,1.2,2.9,8.8,13.1,1.4,1.9,3.3,0.116,-0.4,1.1,0.7,0.9,
147.0,Kyle Kuzma,29.0,2TM,PF,46.0,43.0,1361.0,10.4,0.5,0.35,0.246,2.8,19.4,11.2,12.7,0.9,0.7,13.3,24.8,-2.0,0.9,-1.1,-0.039,-3.1,-1.9,-5.0,-1.0,
147.0,Kyle Kuzma,29.0,WAS,PF,32.0,30.0,887.0,10.6,0.488,0.352,0.215,3.2,18.8,10.9,14.7,1.1,0.7,12.8,26.9,-1.6,0.4,-1.2,-0.064,-3.0,-2.3,-5.3,-0.7,
147.0,Kyle Kuzma,29.0,MIL,PF,14.0,13.0,474.0,9.9,0.532,0.347,0.329,2.1,20.4,11.6,8.9,0.6,0.6,14.5,20.9,-0.4,0.5,0.1,0.01,-3.4,-1.2,-4.5,-0.3,
148.0,Julian Strawther,22.0,DEN,SG,61.0,4.0,1351.0,9.5,0.563,0.557,0.174,1.4,9.0,5.4,7.6,1.3,1.0,10.1,17.7,0.5,0.8,1.3,0.045,-3.1,-1.5,-4.6,-0.9,
149.0,Georges Niang,31.0,2TM,PF,62.0,2.0,1348.0,11.6,0.61,0.647,0.087,3.4,15.7,9.7,8.6,0.8,0.8,10.1,17.0,1.5,1.3,2.8,0.1,-0.9,-0.7,-1.6,0.1,
149.0,Georges Niang,31.0,CLE,PF,51.0,1.0,1053.0,11.1,0.617,0.647,0.083,3.6,15.5,9.7,8.2,0.8,0.6,11.7,16.5,1.1,1.1,2.2,0.102,-1.2,-0.5,-1.7,0.1,
149.0,Georges Niang,31.0,ATL,PF,11.0,1.0,295.0,13.4,0.589,0.648,0.098,2.5,16.6,9.4,10.1,0.8,1.6,5.2,18.6,0.4,0.2,0.6,0.095,0.2,-1.4,-1.1,0.1,
150.0,Naji Marshall,27.0,DAL,SF,52.0,18.0,1343.0,15.3,0.582,0.34,0.213,4.7,14.5,9.6,15.8,2.0,0.4,12.5,19.7,1.5,1.2,2.7,0.097,-0.2,0.0,-0.2,0.6,
151.0,Andrew Nembhard,25.0,IND,SG,46.0,46.0,1334.0,12.2,0.556,0.304,0.267,2.1,10.3,6.2,23.3,2.2,0.5,16.9,16.7,0.9,1.1,2.0,0.071,-2.4,0.3,-2.1,0.0,
152.0,Paul George,34.0,PHI,PF,41.0,41.0,1334.0,14.6,0.543,0.47,0.17,2.0,17.6,9.4,21.1,2.8,1.5,14.7,23.6,-0.1,1.3,1.2,0.042,-0.5,0.1,-0.3,0.6,
153.0,Wendell Carter Jr.,25.0,ORL,C,52.0,35.0,1329.0,13.8,0.543,0.31,0.395,8.8,25.5,16.6,13.0,1.5,1.8,12.3,16.0,1.2,2.2,3.4,0.122,-2.2,0.9,-1.3,0.2,
154.0,Dorian Finney-Smith,31.0,2TM,PF,47.0,31.0,1328.0,9.8,0.587,0.693,0.104,5.6,10.6,8.1,6.6,1.6,1.1,11.5,12.3,0.9,1.1,2.0,0.073,-1.7,0.1,-1.6,0.1,
154.0,Dorian Finney-Smith,31.0,BRK,PF,20.0,20.0,579.0,12.3,0.613,0.679,0.151,5.9,12.4,9.0,8.2,1.6,2.1,9.6,14.2,0.7,0.4,1.2,0.096,-0.1,0.0,-0.1,0.3,
154.0,Dorian Finney-Smith,31.0,LAL,PF,27.0,11.0,749.0,7.9,0.559,0.707,0.057,5.4,9.2,7.4,5.4,1.7,0.4,13.4,10.9,0.2,0.6,0.9,0.055,-2.9,0.1,-2.8,-0.1,
155.0,Santi Aldama,24.0,MEM,PF,53.0,13.0,1325.0,17.8,0.588,0.474,0.13,6.8,21.2,14.1,15.3,1.5,2.0,8.5,18.8,2.7,1.8,4.4,0.161,3.0,0.7,3.8,1.9,
156.0,Grayson Allen,29.0,PHO,SG,52.0,3.0,1291.0,14.0,0.64,0.738,0.229,2.5,11.2,7.0,12.3,1.8,1.4,11.4,16.9,1.9,0.6,2.5,0.091,1.0,-0.9,0.2,0.7,
157.0,Jabari Smith Jr.,21.0,HOU,PF,42.0,37.0,1291.0,11.6,0.548,0.495,0.223,6.3,16.7,11.4,4.2,0.5,2.5,8.4,15.6,1.3,1.6,2.9,0.108,-1.3,0.0,-1.3,0.2,
158.0,LaMelo Ball,23.0,CHO,PG,40.0,40.0,1288.0,19.4,0.536,0.528,0.23,3.1,14.6,8.6,41.9,1.8,0.9,12.8,36.2,0.9,1.2,2.0,0.076,4.2,-0.6,3.6,1.8,
159.0,Jalen Johnson,23.0,ATL,SF,36.0,36.0,1284.0,17.3,0.569,0.26,0.232,5.1,25.8,15.1,20.8,2.0,2.6,15.1,22.4,0.8,1.6,2.4,0.088,0.4,1.3,1.7,1.2,
160.0,A.J. Green,25.0,MIL,SG,56.0,6.0,1279.0,9.3,0.618,0.855,0.062,1.1,9.4,5.4,7.7,1.2,0.4,8.0,12.8,1.2,1.1,2.3,0.086,-1.8,-0.4,-2.2,-0.1,
161.0,Brandin Podziemski,21.0,GSW,SG,50.0,19.0,1270.0,13.5,0.528,0.477,0.166,4.2,16.5,10.2,19.2,2.0,0.9,10.1,17.6,1.1,1.6,2.8,0.105,-1.0,0.9,-0.1,0.6,
162.0,Miles McBride,24.0,NYK,PG,53.0,2.0,1267.0,12.3,0.536,0.581,0.131,3.7,8.1,5.9,14.3,1.9,0.9,7.1,16.3,1.5,0.9,2.4,0.092,-0.4,0.0,-0.3,0.5,
163.0,Alex Sarr,19.0,WAS,C,47.0,47.0,1264.0,12.5,0.478,0.42,0.194,6.9,19.0,12.9,12.9,1.2,5.0,10.1,21.2,-0.8,1.0,0.2,0.007,-2.5,-0.8,-3.3,-0.4,
164.0,Scotty Pippen Jr.,24.0,MEM,PG,63.0,17.0,1262.0,15.1,0.567,0.366,0.279,4.5,12.7,8.7,27.1,2.8,1.5,17.9,19.4,1.5,1.7,3.2,0.123,-0.6,1.6,1.0,1.0,
165.0,Jonas Valančiūnas,32.0,2TM,C,62.0,16.0,1251.0,20.9,0.602,0.06,0.264,13.0,30.3,21.6,18.5,1.3,2.9,15.1,22.9,2.1,1.4,3.5,0.133,1.0,0.0,1.0,0.9,
165.0,Jonas Valančiūnas,32.0,WAS,C,49.0,12.0,983.0,20.6,0.602,0.064,0.251,12.7,30.5,21.6,18.8,1.1,2.6,15.8,23.7,1.4,1.0,2.3,0.113,0.9,-0.5,0.3,0.6,
165.0,Jonas Valančiūnas,32.0,SAC,C,13.0,4.0,268.0,22.3,0.601,0.041,0.32,14.1,29.7,21.9,17.8,2.2,4.0,11.9,20.0,0.7,0.5,1.2,0.207,1.3,2.0,3.2,0.4,
166.0,D'Angelo Russell,28.0,2TM,PG,49.0,27.0,1251.0,14.9,0.539,0.549,0.224,1.4,10.9,6.1,31.2,1.9,1.6,13.5,24.1,0.9,1.2,2.1,0.081,0.6,-0.4,0.2,0.7,
